entity:ID,name,:LABEL
e322,同类二次根,my_entity
e323,随机事件,my_entity
e324,方阵,my_entity
e325,内心,my_entity
e326,交线,my_entity
e327,弧度制,my_entity
e328,平移,my_entity
e329,矩形,my_entity
e330,平行四边形法则,my_entity
e331,直线方程,my_entity
e332,常数,my_entity
e333,输入语句,my_entity
e334,根轴,my_entity
e335,分母,my_entity
e336,复矩阵,my_entity
e337,偏差,my_entity
e338,等势,my_entity
e339,直角边,my_entity
e340,互异性,my_entity
e341,公式法,my_entity
e342,虚部,my_entity
e343,余数定理,my_entity
e344,弦,my_entity
e345,极限,my_entity
e346,第三象限,my_entity
e347,样本容量,my_entity
e348,死循环,my_entity
e349,对应角,my_entity
e350,条件概率,my_entity
e351,数形结合,my_entity
e352,轴对称图形,my_entity
e353,单项式,my_entity
e354,公比,my_entity
e355,正弦曲线,my_entity
e356,充要条件,my_entity
e357,有理数指数幂,my_entity
e358,重复试验,my_entity
e359,外接圆半径,my_entity
e360,带余除法,my_entity
e361,二项式,my_entity
e362,三角形式,my_entity
e363,差集,my_entity
e364,组区间,my_entity
e365,锐角三角形,my_entity
e366,正割,my_entity
e367,一元一次不等式,my_entity
e368,非空真子集,my_entity
e369,极差,my_entity
e370,分子,my_entity
e371,序列,my_entity
e372,平面几何,my_entity
e373,算术平均数,my_entity
e374,圆心角定理,my_entity
e375,代入消元法,my_entity
e376,Venn图,my_entity
e377,复变函数论,my_entity
e378,概率分布,my_entity
e379,弧,my_entity
e380,互为补角,my_entity
e381,圆的直径,my_entity
e382,高,my_entity
e383,加减法,my_entity
e384,直接开平方法,my_entity
e385,线性约束条件,my_entity
e386,三元一次方程,my_entity
e387,不等式,my_entity
e388,相交直线,my_entity
e389,算术平方根,my_entity
e390,对角,my_entity
e391,和事件,my_entity
e392,算式,my_entity
e393,平均,my_entity
e394,余式,my_entity
e395,圆的周长,my_entity
e396,平分,my_entity
e397,坐标轴,my_entity
e398,次数,my_entity
e399,点集,my_entity
e400,角度制,my_entity
e401,一般解,my_entity
e402,负分数,my_entity
e403,直到型循环,my_entity
e404,无穷,my_entity
e405,下底,my_entity
e406,劣弧,my_entity
e407,钝角,my_entity
e408,等腰直角三角形,my_entity
e409,数集,my_entity
e410,垂直渐近线,my_entity
e411,统计数据,my_entity
e412,圆系方程,my_entity
e413,多项式,my_entity
e414,二次项系数,my_entity
e415,百分数,my_entity
e416,上界,my_entity
e417,数乘,my_entity
e418,相等事件,my_entity
e419,向量积,my_entity
e420,参数,my_entity
e421,累加变量,my_entity
e422,方差,my_entity
e423,平面角,my_entity
e424,欧几里德算法,my_entity
e425,勾股定理,my_entity
e426,数学分析,my_entity
e427,向量的模,my_entity
e428,平面曲线,my_entity
e429,定义域,my_entity
e430,变元,my_entity
e431,交角,my_entity
e432,存在量词,my_entity
e433,值域,my_entity
e434,法向量,my_entity
e435,线性目标函数,my_entity
e436,满射函数,my_entity
e437,二项展开式,my_entity
e438,全集,my_entity
e439,等轴双曲线,my_entity
e440,邻补角,my_entity
e441,连续性,my_entity
e442,二元二次方程,my_entity
e443,联结词,my_entity
e444,x轴,my_entity
e445,角平分线定理,my_entity
e446,棱台,my_entity
e447,负整数,my_entity
e448,凹凸性,my_entity
e449,常用对数,my_entity
e450,延长线,my_entity
e451,最优解,my_entity
e452,交换律,my_entity
e453,相交线,my_entity
e454,平面向量基本定理,my_entity
e455,法线式,my_entity
e456,立体,my_entity
e457,圆台,my_entity
e458,连续函数,my_entity
e459,极径,my_entity
e460,被除数,my_entity
e461,斜率,my_entity
e462,纯随机抽样,my_entity
e463,相似矩阵,my_entity
e464,公差,my_entity
e465,横轴,my_entity
e466,方程,my_entity
e467,公约数,my_entity
e468,乘法原理,my_entity
e469,单调增区间,my_entity
e470,最简分式,my_entity
e471,统计表,my_entity
e472,欧氏空间,my_entity
e473,棱锥,my_entity
e474,被开方数,my_entity
e475,二倍角,my_entity
e476,判定定理,my_entity
e477,不等式法,my_entity
e478,作商法,my_entity
e479,直线回归方程,my_entity
e480,完全平方,my_entity
e481,调和平均数,my_entity
e482,最简分数,my_entity
e483,求导,my_entity
e484,实数根,my_entity
e485,外角,my_entity
e486,通项公式,my_entity
e487,阴性合数,my_entity
e488,一元一次方程,my_entity
e489,奇函数,my_entity
e490,正整数集,my_entity
e491,超几何分布,my_entity
e492,圆柱,my_entity
e493,随机试验,my_entity
e494,倍角公式,my_entity
e495,焦准距,my_entity
e496,二元二次方程组,my_entity
e497,斜度,my_entity
e498,积,my_entity
e499,范数,my_entity
e500,半角,my_entity
e501,有限小数,my_entity
e502,空间直线,my_entity
e503,半开半闭区间,my_entity
e504,数量关系,my_entity
e505,单调区间,my_entity
e506,平角,my_entity
e507,互为逆否命题,my_entity
e508,负系数,my_entity
e509,点积,my_entity
e510,曲线统计图,my_entity
e511,裂项法,my_entity
e512,同弧,my_entity
e513,分数单位,my_entity
e514,最大公约数,my_entity
e515,重心,my_entity
e516,无解,my_entity
e517,几何概率模型,my_entity
e518,弦心距,my_entity
e519,频率分布,my_entity
e520,俯视图,my_entity
e521,线性代数,my_entity
e522,精确度,my_entity
e523,韦达定理,my_entity
e524,整数指数幂,my_entity
e525,递推公式,my_entity
e526,对映域,my_entity
e527,赋值语句,my_entity
e528,减函数,my_entity
e529,直观图,my_entity
e530,实半轴,my_entity
e531,标准方程,my_entity
e532,位置关系,my_entity
e533,平方,my_entity
e534,非空集合,my_entity
e535,互素,my_entity
e536,无理数指数幂,my_entity
e537,正比例函数,my_entity
e538,组距,my_entity
e539,否命题,my_entity
e540,单调递增,my_entity
e541,基本初等函数,my_entity
e542,逆矩阵,my_entity
e543,四边形,my_entity
e544,上凸,my_entity
e545,单调不减,my_entity
e546,全称量词,my_entity
e547,平行六面体,my_entity
e548,辗转相除,my_entity
e549,数式,my_entity
e550,相似,my_entity
e551,组合数,my_entity
e552,二项式系数,my_entity
e553,负指数幂,my_entity
e554,频率,my_entity
e555,可行域,my_entity
e556,不共线,my_entity
e557,焦半径公式,my_entity
e558,相切,my_entity
e559,对数,my_entity
e560,概率,my_entity
e561,直角三角形斜边中线定理,my_entity
e562,补集,my_entity
e563,二元一次方程,my_entity
e564,两点式,my_entity
e565,驻点,my_entity
e566,直二面角,my_entity
e567,轨迹方程,my_entity
e568,变换,my_entity
e569,共面向量,my_entity
e570,正确性,my_entity
e571,向量,my_entity
e572,不等式组,my_entity
e573,异面直线,my_entity
e574,不等号,my_entity
e575,共面向量定理,my_entity
e576,实轴,my_entity
e577,等可能性,my_entity
e578,反比例函数,my_entity
e579,双射,my_entity
e580,阴性素数,my_entity
e581,点斜式,my_entity
e582,误差,my_entity
e583,有限集,my_entity
e584,圆周率,my_entity
e585,单值函数,my_entity
e586,无穷数列,my_entity
e587,传递性,my_entity
e588,全弦表,my_entity
e589,棱柱,my_entity
e590,焦距,my_entity
e591,直线系,my_entity
e592,相交,my_entity
e593,直方图,my_entity
e594,除式,my_entity
e595,几何图形,my_entity
e596,极坐标,my_entity
e597,奇偶性,my_entity
e598,公分母,my_entity
e599,可加性,my_entity
e600,相离,my_entity
e601,反三角函数,my_entity
e602,统计图,my_entity
e603,公垂线段,my_entity
e604,除以,my_entity
e605,互斥事件,my_entity
e606,多边形,my_entity
e607,等差数列,my_entity
e608,正视图,my_entity
e609,全等,my_entity
e610,顺时针方向,my_entity
e611,单位长度,my_entity
e612,有解,my_entity
e613,关系式,my_entity
e614,斜三角形,my_entity
e615,原命题,my_entity
e616,圆函数,my_entity
e617,n次方根,my_entity
e618,条件结构,my_entity
e619,严格单调,my_entity
e620,辅助线,my_entity
e621,互相垂直,my_entity
e622,二次方根,my_entity
e623,非空子集,my_entity
e624,小数,my_entity
e625,倒数,my_entity
e626,倍数,my_entity
e627,正角,my_entity
e628,所成的角,my_entity
e629,对应边,my_entity
e630,包含关系,my_entity
e631,笛卡尔坐标系,my_entity
e632,投影,my_entity
e633,加权平均数,my_entity
e634,约分,my_entity
e635,正指数幂,my_entity
e636,混循环小数,my_entity
e637,等量代换,my_entity
e638,通项,my_entity
e639,实系数多项式,my_entity
e640,复数根,my_entity
e641,叉乘,my_entity
e642,加法公式,my_entity
e643,分离变量法,my_entity
e644,共面,my_entity
e645,非零,my_entity
e646,循环语句,my_entity
e647,消元,my_entity
e648,定点,my_entity
e649,基底,my_entity
e650,空间直角坐标系,my_entity
e651,同旁内角,my_entity
e652,同分母,my_entity
e653,矩阵的转置,my_entity
e654,不唯一性,my_entity
e655,最高次幂,my_entity
e656,中位线,my_entity
e657,底面积,my_entity
e658,圆心,my_entity
e659,阳性素数,my_entity
e660,分配律,my_entity
e661,比例系数,my_entity
e662,抽象函数,my_entity
e663,命题,my_entity
e664,底面,my_entity
e665,二维极坐标系,my_entity
e666,整式,my_entity
e667,正数,my_entity
e668,循环体,my_entity
e669,等差中项,my_entity
e670,表面积,my_entity
e671,平行公理,my_entity
e672,上限,my_entity
e673,确定性,my_entity
e674,无理方程,my_entity
e675,标准差,my_entity
e676,余弦函数,my_entity
e677,曲线,my_entity
e678,众数,my_entity
e679,长,my_entity
e680,虚半轴长,my_entity
e681,纵坐标,my_entity
e682,第四象限,my_entity
e683,平方差,my_entity
e684,一次函数,my_entity
e685,交点,my_entity
e686,极坐标方程,my_entity
e687,三元一次方程组,my_entity
e688,右手系,my_entity
e689,正实数,my_entity
e690,分段函数,my_entity
e691,函数驻点,my_entity
e692,判断框,my_entity
e693,极角,my_entity
e694,图像法,my_entity
e695,坐标,my_entity
e696,球面,my_entity
e697,左手系,my_entity
e698,不变量,my_entity
e699,旋转矩阵,my_entity
e700,平行四边形,my_entity
e701,逆命题,my_entity
e702,无理数,my_entity
e703,截距式,my_entity
e704,自然数集,my_entity
e705,高度,my_entity
e706,弦长,my_entity
e707,n阶方阵,my_entity
e708,法向式,my_entity
e709,向量共面定理,my_entity
e710,长方形,my_entity
e711,初等函数,my_entity
e712,代数数,my_entity
e713,实根,my_entity
e714,实数,my_entity
e715,不可能事件,my_entity
e716,线性,my_entity
e717,整数,my_entity
e718,等角定理,my_entity
e719,当型循环,my_entity
e720,一元二次多项式,my_entity
e721,待定系数法,my_entity
e722,底数,my_entity
e723,换元,my_entity
e724,线线垂直,my_entity
e725,混合积,my_entity
e726,直径,my_entity
e727,更相减损术,my_entity
e728,中心,my_entity
e729,非负,my_entity
e730,满射,my_entity
e731,单调递减,my_entity
e732,半径,my_entity
e733,程序框图,my_entity
e734,定义法,my_entity
e735,非负整数集,my_entity
e736,半圆,my_entity
e737,元素,my_entity
e738,半球,my_entity
e739,邻边,my_entity
e740,十字相乘法,my_entity
e741,样本点,my_entity
e742,可数,my_entity
e743,内积,my_entity
e744,移项,my_entity
e745,二次函数,my_entity
e746,圆周长,my_entity
e747,抽样,my_entity
e748,假分数,my_entity
e749,可行解,my_entity
e750,几何概型,my_entity
e751,放缩法,my_entity
e752,对顶角,my_entity
e753,相似图形,my_entity
e754,圆的切线,my_entity
e755,方程组,my_entity
e756,绝对值,my_entity
e757,系统抽样,my_entity
e758,三角形法则,my_entity
e759,线性规划,my_entity
e760,数量积,my_entity
e761,点到平面距离,my_entity
e762,外心,my_entity
e763,等价命题,my_entity
e764,圆半径,my_entity
e765,极值点,my_entity
e766,内错角,my_entity
e767,循环小数,my_entity
e768,样本,my_entity
e769,几何体,my_entity
e770,最小数,my_entity
e771,三线合一,my_entity
e772,共轭双曲线,my_entity
e773,互逆命题,my_entity
e774,必然事件,my_entity
e775,正弦定理,my_entity
e776,整体换元,my_entity
e777,首项,my_entity
e778,几何分布,my_entity
e779,二面角,my_entity
e780,斜足,my_entity
e781,算法结构,my_entity
e782,椭圆,my_entity
e783,多项式的次数,my_entity
e784,共面直线,my_entity
e785,钝角三角形,my_entity
e786,特征函数,my_entity
e787,无穷大,my_entity
e788,最小值,my_entity
e789,复数平面,my_entity
e790,负半轴,my_entity
e791,等式,my_entity
e792,流程图,my_entity
e793,赋值号,my_entity
e794,分离参数法,my_entity
e795,最小正周期,my_entity
e796,一元方程,my_entity
e797,目标函数,my_entity
e798,位似比,my_entity
e799,数理统计学,my_entity
e800,虚数单位,my_entity
e801,平行,my_entity
e802,短半轴长,my_entity
e803,截面,my_entity
e804,素数,my_entity
e805,互为邻补角,my_entity
e806,参数法,my_entity
e807,n阶矩阵,my_entity
e808,射线,my_entity
e809,外切,my_entity
e810,公垂线,my_entity
e811,两两互斥事件,my_entity
e812,古典概型,my_entity
e813,正方体,my_entity
e814,长轴,my_entity
e815,y轴,my_entity
e816,幂,my_entity
e817,始边,my_entity
e818,参变数,my_entity
e819,加减消元,my_entity
e820,不连续性,my_entity
e821,乘以,my_entity
e822,根式,my_entity
e823,变量,my_entity
e824,圆心角,my_entity
e825,统计学,my_entity
e826,相似系数,my_entity
e827,降幂排列,my_entity
e828,等比数列,my_entity
e829,单调函数,my_entity
e830,数列,my_entity
e831,相对补集,my_entity
e832,边长,my_entity
e833,角,my_entity
e834,解析表达式,my_entity
e835,频率分布直方图,my_entity
e836,垂足三角形,my_entity
e837,模糊子集,my_entity
e838,趋近,my_entity
e839,联立方程,my_entity
e840,对立事件,my_entity
e841,特称命题,my_entity
e842,垂直于,my_entity
e843,位似中心,my_entity
e844,标准普尔指数,my_entity
e845,函数,my_entity
e846,按比例分层抽样,my_entity
e847,集合论,my_entity
e848,无限集,my_entity
e849,加数,my_entity
e850,加法原理,my_entity
e851,对称中心,my_entity
e852,直线系方程,my_entity
e853,有限子集,my_entity
e854,微分方程,my_entity
e855,面积,my_entity
e856,绝对补集,my_entity
e857,数轴,my_entity
e858,正弦函数,my_entity
e859,立方体,my_entity
e860,余角,my_entity
e861,或然率,my_entity
e862,增根,my_entity
e863,三角形,my_entity
e864,线性子空间,my_entity
e865,一次函数表达式,my_entity
e866,标量,my_entity
e867,余式定理,my_entity
e868,空间向量,my_entity
e869,反函数,my_entity
e870,纯虚数,my_entity
e871,质数,my_entity
e872,计数变量,my_entity
e873,因子,my_entity
e874,相似比,my_entity
e875,直角梯形,my_entity
e876,始点,my_entity
e877,平均值,my_entity
e878,整系数多项式,my_entity
e879,假命题,my_entity
e880,代数式,my_entity
e881,共轭直径,my_entity
e882,诱导公式,my_entity
e883,迭加法,my_entity
e884,拐点,my_entity
e885,无序性,my_entity
e886,轨迹,my_entity
e887,扇形,my_entity
e888,乘法公式,my_entity
e889,除,my_entity
e890,待定系数,my_entity
e891,离散,my_entity
e892,余切,my_entity
e893,排列,my_entity
e894,连续随机变量,my_entity
e895,单调减区间,my_entity
e896,射影,my_entity
e897,无穷级数,my_entity
e898,最小公倍数,my_entity
e899,字母系数,my_entity
e900,等比中项,my_entity
e901,圆,my_entity
e902,三角函数,my_entity
e903,确定事件,my_entity
e904,除数,my_entity
e905,对称矩阵,my_entity
e906,作差法,my_entity
e907,合并同类项,my_entity
e908,转置矩阵,my_entity
e909,奇数,my_entity
e910,基数,my_entity
e911,十字分解法,my_entity
e912,斜边,my_entity
e913,概率密度,my_entity
e914,代数运算,my_entity
e915,数学归纳法,my_entity
e916,横坐标,my_entity
e917,实数集,my_entity
e918,整数指数,my_entity
e919,等腰三角形,my_entity
e920,差事件,my_entity
e921,偶数,my_entity
e922,最大公因数,my_entity
e923,极值,my_entity
e924,圆锥面,my_entity
e925,复合事件,my_entity
e926,开区间,my_entity
e927,五边形,my_entity
e928,德摩根定律,my_entity
e929,提取公因式,my_entity
e930,基本事件,my_entity
e931,排列组合,my_entity
e932,积分,my_entity
e933,子集,my_entity
e934,不定方程,my_entity
e935,量度,my_entity
e936,母线,my_entity
e937,真命题,my_entity
e938,双曲余弦函数,my_entity
e939,起止框,my_entity
e940,约数,my_entity
e941,下凹,my_entity
e942,矢量,my_entity
e943,二元方程,my_entity
e944,有理数集,my_entity
e945,小数点,my_entity
e946,复合命题,my_entity
e947,全等三角形,my_entity
e948,数学,my_entity
e949,幂函数,my_entity
e950,非负数,my_entity
e951,圆面积,my_entity
e952,二次不等式,my_entity
e953,终边,my_entity
e954,倒序相加法,my_entity
e955,分布函数,my_entity
e956,乘积,my_entity
e957,正余弦定理,my_entity
e958,可导,my_entity
e959,二次项,my_entity
e960,变化率,my_entity
e961,切点,my_entity
e962,负数,my_entity
e963,分组分解法,my_entity
e964,相等向量,my_entity
e965,孪生质数,my_entity
e966,有向线段,my_entity
e967,圆周角定理,my_entity
e968,三角不等式,my_entity
e969,数量,my_entity
e970,割线,my_entity
e971,拆项法,my_entity
e972,平行直线,my_entity
e973,圆弧,my_entity
e974,闭区间,my_entity
e975,参数方程,my_entity
e976,自然对数,my_entity
e977,虚数,my_entity
e978,等价关系,my_entity
e979,对称轴,my_entity
e980,输出语句,my_entity
e981,辅助角公式,my_entity
e982,微分,my_entity
e983,图象法,my_entity
e984,象限,my_entity
e985,复数域,my_entity
e986,零角,my_entity
e987,构造法,my_entity
e988,高次方程,my_entity
e989,图形,my_entity
e990,一次项,my_entity
e991,复合函数,my_entity
e992,非零向量,my_entity
e993,旁心,my_entity
e994,三维空间,my_entity
e995,偶函数,my_entity
e996,样本标准差,my_entity
e997,有理数指数,my_entity
e998,边,my_entity
e999,介值定理,my_entity
e1000,外切多边形,my_entity
e1001,周角,my_entity
e1002,集合概型,my_entity
e1003,中点坐标公式,my_entity
e1004,因式,my_entity
e1005,等圆,my_entity
e1006,程序构图,my_entity
e1007,整式方程,my_entity
e1008,代数,my_entity
e1009,大数定理,my_entity
e1010,中线定理,my_entity
e1011,全体连通子集,my_entity
e1012,升幂排列,my_entity
e1013,一元一次不等式组,my_entity
e1014,交集,my_entity
e1015,一元二次不等式,my_entity
e1016,等比,my_entity
e1017,共轭复数,my_entity
e1018,垂直,my_entity
e1019,样本空间,my_entity
e1020,优弧,my_entity
e1021,对称性,my_entity
e1022,离心率,my_entity
e1023,抛物线,my_entity
e1024,真分数,my_entity
e1025,对数函数,my_entity
e1026,提取公因式法,my_entity
e1027,二元运算,my_entity
e1028,有理式,my_entity
e1029,分式,my_entity
e1030,最简公分母,my_entity
e1031,弧长,my_entity
e1032,中心对称图形,my_entity
e1033,顺序性,my_entity
e1034,正整数,my_entity
e1035,算法,my_entity
e1036,模长,my_entity
e1037,正焦弦,my_entity
e1038,弧度,my_entity
e1039,极坐标系,my_entity
e1040,互斥,my_entity
e1041,乘除,my_entity
e1042,对边,my_entity
e1043,几何平均值,my_entity
e1044,被减数,my_entity
e1045,正交矩阵,my_entity
e1046,分式方程,my_entity
e1047,分组求和法,my_entity
e1048,双射函数,my_entity
e1049,三垂线定理,my_entity
e1050,普遍性,my_entity
e1051,短轴,my_entity
e1052,函数值,my_entity
e1053,分数,my_entity
e1054,等距抽样,my_entity
e1055,解析几何,my_entity
e1056,代数方程,my_entity
e1057,根指数,my_entity
e1058,复数的模,my_entity
e1059,度数,my_entity
e1060,一元二次方程,my_entity
e1061,直线,my_entity
e1062,离均差,my_entity
e1063,纵轴,my_entity
e1064,腰,my_entity
e1065,位置向量,my_entity
e1066,反证法,my_entity
e1067,欧几里德几何,my_entity
e1068,折线统计图,my_entity
e1069,双曲函数,my_entity
e1070,集合,my_entity
e1071,一元三次方程,my_entity
e1072,半平面,my_entity
e1073,等腰梯形,my_entity
e1074,随机变量,my_entity
e1075,共线向量,my_entity
e1076,不连续,my_entity
e1077,时间,my_entity
e1078,周期,my_entity
e1079,弧线,my_entity
e1080,体积,my_entity
e1081,长半轴长,my_entity
e1082,集合相等,my_entity
e1083,负角,my_entity
e1084,锐角,my_entity
e1085,比例线段,my_entity
e1086,求导法则,my_entity
e1087,圆外角,my_entity
e1088,一般式,my_entity
e1089,平分线,my_entity
e1090,度量单位,my_entity
e1091,项数,my_entity
